"","ABCA3","AMBP","BAIAP2L2","C4BPA","CCL20","CCT7","CDR2L","CHMP2A","COL5A2","CPXM2","CYP4B1","EIF5A","EIF6","EPHX1","F2RL1","GFRA3","GGTLC1","GOLM1","GPI","IER3","IGFBP1","INMT","ITGB4","KLK12","KRT7","LAD1","LDHA","MARVELD1","METTL7A","NPC2","PFKP","PLAUR","PMEPA1","PSMB7","PSMC4","PTTG1IP","RANGAP1","RHOV","S100A11","SEC61G","SEMA3C","SERPINH1","SLC6A14","SPRR1B","TIMM23","TK1","TMED10","TOP2A","TSKU","TXN","UBA1","class"
"GSM748170",-0.00443034093038405,-0.0145416701039137,-0.00378173368601822,-0.000825541987551282,-0.00770036701129867,0.0252692009932033,0.00483973993009261,-0.0236503913744931,0.00757109135907811,0.00871853372526589,0.00377302141709297,-0.00886475100088002,0.0184334179853543,0.00588160032867928,-0.00389781566973054,-0.00215739084218603,0.00641576504098528,-0.00436104597269648,-0.0115257765907629,-0.0929490231077525,-0.000522549986895409,-0.00395715927889402,0.000989674378584376,0.00808782044081161,-0.0062411782414971,-0.0228813430861015,-0.0128855203890242,-0.0697400627571118,-0.027728935106675,0.0131394937973093,-0.0171575629212735,0.016719989260712,-0.0130056934457338,-0.0344751024550272,0.016660492286284,0.0119153142357723,-0.0102105208427853,0.0120346694908341,0.00915412589055123,-0.00511374347817734,-0.00400780954892245,-0.0191672272797475,-0.00677920725151806,0.0228330662239135,0.0052114010908118,0.000301438691753597,-0.0110263773795308,0.00840796196467074,-0.000622815830940969,-0.0224964642422131,-0.000189532729902875,0
"GSM748171",-0.00636263149984057,-0.0169802065303159,-0.00449634475994776,-0.00120531308789082,-0.00630839946445892,0.0245232412453166,0.00594344885820317,-0.024206590868291,0.00640606464630141,0.009154710238397,0.00577177327271021,-0.00777749872212772,0.0173855297432172,0.00750732889688302,-0.00407878041932675,-0.00244850795373743,0.0115215826195225,-0.00438515565700183,-0.0115432034603974,-0.0946804305555618,-0.000590004765532589,-0.00450262704481823,0.000990501432473873,0.00798790979594207,-0.00655278621012793,-0.0214808500743071,-0.0122731327047462,-0.0720860184407679,-0.0270925227607085,0.0150766450166351,-0.0167408701980808,0.0150254040688879,-0.00991571121570949,-0.0338907432807285,0.0164694840426625,0.012116921353987,-0.0105613383210044,0.0133799701723426,0.00865819691860745,-0.00472500353500506,-0.00406776744928975,-0.0192728319753658,-0.00915795238000319,0.0294222458509807,0.00523683454131265,0.000271215223435855,-0.0109209884019106,0.00657320494337898,-0.000508526845329578,-0.0205831914145496,-0.000207495836487625,0
"GSM748173",-0.00492023000759972,-0.0160726738563439,-0.00342971595304546,-0.000799551196712613,-0.00760685968849359,0.024624989082236,0.00571542910014246,-0.0235027341202558,0.00840882937053357,0.00875140186447008,0.0033540572018497,-0.00887513441113528,0.0173087587374024,0.00727573017145113,-0.00298713191290849,-0.00218490431618218,0.00719936762393047,-0.00473390482581599,-0.0124125073373504,-0.0845349789645128,-0.00053296420673041,-0.0028097310859831,0.000875200858567319,0.00786013034538672,-0.00646087058518543,-0.0199773781695261,-0.0130380309363964,-0.0737458982269923,-0.0252973694412304,0.0145000435259134,-0.0183748294930366,0.017196009482317,-0.0118478921961921,-0.0341765871157398,0.016551448782017,0.0126614392330923,-0.0102160048944028,0.0172131463400509,0.00928739023968373,-0.00486523893490751,-0.00445658652388152,-0.0199243299507431,-0.0097116029874208,0.0538863615295652,0.0052140361640362,0.000263683699317667,-0.0115475011314552,0.00686244676283205,-0.000598367240748121,-0.021289835344008,-0.000208035669440954,0
"GSM748175",-0.00421512729348898,-0.0167725701798466,-0.00409030610561399,-0.000876654899132878,-0.00663360641147656,0.0242234093925976,0.00542615223536633,-0.0231079598451787,0.00810466774140273,0.0089946248080363,0.00441414076653579,-0.00853621579953638,0.0166207135530512,0.00660986072090283,-0.00352826832926049,-0.00223844549253392,0.00718084660748979,-0.00444916671678915,-0.0117776818376014,-0.0841473467399839,-0.00053981278112142,-0.00348407666345442,0.000793945592943004,0.00790581052515797,-0.00642781701398858,-0.01736944194694,-0.0127627234226406,-0.0703746230984899,-0.0272028819179051,0.0139642691234489,-0.0169489149644147,0.0175865052923484,-0.00969577098104928,-0.0328990777605401,0.0163207024101782,0.0119989046561562,-0.00980463984337458,0.0114156962118145,0.0089488318952227,-0.00474055212061688,-0.00367360584242914,-0.019628938024006,-0.00547130510228837,0.0360691059153297,0.0054883530619958,0.000308139483057254,-0.0111414810383806,0.00608750461344029,-0.000590975540168743,-0.0199235130139526,-0.0002110926268186,1
"GSM748179",-0.00496445970187073,-0.0161415597895474,-0.00399214973055576,-0.000984880841371563,-0.00440588134841784,0.026386836799509,0.00573448745929789,-0.0256405677845353,0.00627997777436246,0.00893706220184279,0.00392102318209608,-0.00850167127863689,0.0188964358210189,0.00619829915869621,-0.0037122594949469,-0.00239201472258558,0.00628348378793718,-0.00462626657651059,-0.0125133157750132,-0.0807240288975439,-0.000534119016831467,-0.00254809734710393,0.00093555565127769,0.00773664829097037,-0.00692001582092796,-0.0231839521241191,-0.0132771830787654,-0.0652478228311959,-0.0188649005791634,0.0122386898655348,-0.0201949347577517,0.0162793984438975,-0.0103148585488866,-0.0368417089639134,0.0171789011595342,0.0121435486309058,-0.0110775832032858,0.0151219587391077,0.00915095238690032,-0.00507746406529368,-0.00340905882137759,-0.0168293475334972,-0.00692272325724399,0.0285227950072149,0.00540182116188965,0.000373196887886827,-0.0103667643976719,0.0105959229543148,-0.00056053209136668,-0.0222927791752762,-0.000213555355099746,0
"GSM748180",-0.00597248368527028,-0.0163534362787556,-0.0037331595172722,-0.00118709316586228,-0.00706355918348939,0.0255166542013542,0.0049457226515299,-0.0231879964095283,0.00564226249382127,0.00908580331143644,0.00704845500404803,-0.00858192379631836,0.0175092629839856,0.00780907391105219,-0.0036136612394262,-0.00252877297316623,0.00849364070086833,-0.00443526128206331,-0.01149802118588,-0.0750829092097889,-0.000524095633764394,-0.00457495144476685,0.000640237602522348,0.00802183830870788,-0.00645596527138022,-0.022751028158192,-0.0122865430371648,-0.0607536131948658,-0.0299209449711159,0.0144685065999791,-0.0150815042954255,0.0127852410101654,-0.00915963769320394,-0.0348318920909757,0.0158261472896908,0.0115105928330436,-0.00993267058782421,0.0126023107685068,0.00884933179144444,-0.00454143799873208,-0.00324353523460084,-0.0173132326220498,-0.00762803531726191,0.0210178025147753,0.0052336097431364,0.000247254405592691,-0.0102537973009304,0.0054606170599556,-0.000531536370543208,-0.0213629356565513,-0.000218734022193296,1
"GSM748185",-0.00334144484240479,-0.017135660822607,-0.00501775811661375,-0.00102076055858951,-0.00435902794871169,0.025207276578591,0.00607996701313313,-0.0242942815870475,0.00773592650819794,0.00831959824611854,0.00322778085914187,-0.00837597729768006,0.0189356741462657,0.00757674117283025,-0.00413322416852768,-0.00225522675850691,0.00735390540686222,-0.00434343536665015,-0.0128421453188218,-0.0794181704551155,-0.00090189956381252,-0.00276697384568067,0.000954188006905302,0.00797391369296719,-0.00658806645830025,-0.0242787770805917,-0.0127852299569121,-0.0644133583134555,-0.0235368431353462,0.0130917803577358,-0.0186674585418657,0.0170338421536596,-0.011416721068477,-0.0368791250775042,0.0177488974083214,0.0113999587837983,-0.0110994824694335,0.0184901321697381,0.00893666036461674,-0.00517179327162985,-0.0038804477497566,-0.0183545955064449,-0.0103110814382545,0.045921126878438,0.00589648332534526,0.000336788947040791,-0.0126592314276015,0.00819967676290182,-0.000627526338132845,-0.0226490823068416,-0.000191547363747526,1
"GSM748186",-0.00503560688824376,-0.0148770260020459,-0.0036539476137258,-0.000938697639545384,-0.00563500265732299,0.0272542218784272,0.00482038384183996,-0.0235851190219457,0.00680425409308983,0.00879081801526087,0.00460800994097019,-0.00800992044891523,0.0179297562405382,0.00708249920958233,-0.00296186428773111,-0.00220557488630534,0.00713965827706167,-0.00461425685945413,-0.0127582273555641,-0.0832506910255688,-0.000581672046250687,-0.00350346416206317,0.00120529402850185,0.00761825123747287,-0.00693003816161467,-0.0256634761081843,-0.0125332470195062,-0.0684980760648807,-0.0240379774610457,0.0132570253759659,-0.0185421904044369,0.0168194534500918,-0.0111647858010718,-0.0363394283418637,0.0161957280662636,0.0114929196135393,-0.0121560399499414,0.0149332749251573,0.00954965825994072,-0.00482403687071788,-0.00362659012615605,-0.0176497227654431,-0.0114125090873945,0.0529036745904667,0.00548270795643538,0.000359733541614209,-0.010497649957346,0.0105631305175026,-0.000607446499352547,-0.022043823927411,-0.000208660602124259,0
"GSM748187",-0.00493110138497739,-0.0167773671916643,-0.00366180263585212,-0.00103189299781445,-0.00556707724189908,0.0240739102232794,0.00497638816078868,-0.0236898245869094,0.00731188076262992,0.00897034207365615,0.00579822368443177,-0.00861829995183582,0.0167604462315008,0.0067340888866462,-0.00307270672992846,-0.00228995885250375,0.00678764432256504,-0.00474791987877712,-0.0118145216361876,-0.0786914170511543,-0.000549046345443195,-0.00429500202015142,0.00065052196109041,0.00785575157022071,-0.00677018065333496,-0.0163300530590704,-0.0124275439578704,-0.0685447758970067,-0.0296342375523059,0.0145405602990153,-0.0172572646214787,0.0175516299629334,-0.0102518595248794,-0.0348550995536456,0.0163095767967145,0.0120328033758175,-0.00842829579489258,0.0120650457288601,0.00929320429085211,-0.00476295026283314,-0.00307006871558798,-0.017297510351276,-0.00795241872663519,0.0226615814920317,0.00543183045134478,0.000267302767165821,-0.0115104509076399,0.00723575717771333,-0.000547974906460157,-0.0209442462138252,-0.000209990845353292,1
"GSM748188",-0.00476070036042987,-0.0193631145796491,-0.00426818871683628,-0.00113797419468468,-0.00878544425019771,0.0241470144156086,0.00517498723505075,-0.0236202552609714,0.00719733024767255,0.00909321762088345,0.00406368686567435,-0.00875838910402938,0.016608725064614,0.00792026571399933,-0.0032800685611145,-0.00313092996686638,0.00723669036109147,-0.00440131549585218,-0.0113860984049014,-0.0901523104731402,-0.000551130893685789,-0.00326395092575277,0.000828641067495066,0.0153002391978828,-0.00656715319067482,-0.0214251121845665,-0.0125044197529191,-0.0582770975253834,-0.0259224599880373,0.0136242917641598,-0.0158418453147603,0.0157169549610184,-0.0101476683254479,-0.0327855052793774,0.0165851562430966,0.0113447678349495,-0.010253623608476,0.0133356525011583,0.00851175629202211,-0.00494016329449758,-0.00332766297516032,-0.0170282667514033,-0.0059153942972074,0.0185876295225227,0.00515994894705387,0.000249547100609841,-0.0118638464936544,0.00713688873895105,-0.000518380930512365,-0.0194506654986378,-0.000220589815728578,1
"GSM748189",-0.00499060647705538,-0.0150192663467868,-0.00511590929677835,-0.000996181674981188,-0.00915149658973298,0.0248219442267786,0.00633128516697467,-0.02300209505245,0.00689034434123365,0.00860114593865776,0.00445384629911426,-0.00940014951575849,0.0181886265646418,0.00643169862254121,-0.00305045817867637,-0.00228723440176834,0.00628168934831945,-0.00434427203842061,-0.0113996347798564,-0.0820240141892494,-0.000822875811400363,-0.00343653941627315,0.0010541021355433,0.00814034049778984,-0.00681125691183297,-0.0211910354276508,-0.012423646459227,-0.0742529336794086,-0.0266256182444465,0.0136641340831161,-0.0191433935464533,0.0159658011417376,-0.0102826501016714,-0.0343356996788661,0.0173015433998486,0.0125405614102469,-0.0104215370365442,0.0181326816824023,0.00934901051853417,-0.00501985326753487,-0.00407593152585412,-0.0174898954341652,-0.0102827639928928,0.0190127783274714,0.00540118216829036,0.000359381429170769,-0.0111116166652563,0.00832893449537653,-0.000652207138839897,-0.0218937637081513,-0.000207782480641059,0
"GSM748239",-0.00439142118571469,-0.0157720299062312,-0.00361684960237277,-0.00080893331754888,-0.00786155283891619,0.0275630470252154,0.00538532859592374,-0.0230753411724967,0.00675113402217322,0.00895699313683761,0.00378714345133112,-0.00972921758791245,0.0189951654046799,0.00573325544685348,-0.0044465068464757,-0.00240413925755493,0.00627286556499144,-0.0043742989288714,-0.0121427882324466,-0.076960682661903,-0.000531581195484213,-0.0027913529347874,0.000715703744253618,0.00786256345648745,-0.00637577577636303,-0.0148143067279261,-0.0131038395542669,-0.0705124020837059,-0.0225481289839956,0.0123361391526552,-0.0186061586576863,0.0182742616165026,-0.0114572491627116,-0.0387263337325189,0.0177635252025451,0.0116636752076675,-0.0130109422237843,0.01068597559123,0.00864169852619138,-0.00445736080213053,-0.00525632346988616,-0.0190637912673555,-0.00527404146772293,0.0188458221673177,0.00578876216587929,0.000349453374530611,-0.0106574768277861,0.0094733183898359,-0.000547156370491703,-0.0218675768092923,-0.00020555343811775,0
"GSM748240",-0.00640022796405191,-0.0198239387890474,-0.00358188091810168,-0.00114206309423958,-0.00993157235967643,0.0252040330434862,0.00528106051826643,-0.0235042524782175,0.00762499427935366,0.00870442370472996,0.00321132559973761,-0.00910024047999539,0.0172553290911941,0.00822534738339772,-0.00254214505658123,-0.00425456375470184,0.00712694056744865,-0.00473849526937188,-0.0121100327458167,-0.0881569780198318,-0.000552775431879439,-0.00296824975151252,0.000636650238212456,0.0161125874988131,-0.00637549268092827,-0.0180159114977514,-0.0134388361689898,-0.0624358767964634,-0.0239720027043001,0.0130516423800372,-0.0196835400172543,0.0171514353142232,-0.0105591651500589,-0.0328508946475927,0.016249750036933,0.0118064929665064,-0.010410410489517,0.0125958514852585,0.00859508161834628,-0.0050064536736562,-0.00314267142148517,-0.0180954795854807,-0.00917789381774654,0.0187608822116504,0.00583288934094503,0.000277438570950591,-0.0115691662986236,0.00930914603454711,-0.000596452932260527,-0.0207767882886947,-0.000208493637735358,0
"GSM748242",-0.00488609159251763,-0.0159560466843443,-0.00355191688259895,-0.00104835334153429,-0.00653203686042605,0.0262049169833611,0.00616626878750513,-0.0237186017223478,0.00710355379049319,0.00870367011855162,0.00649607034868144,-0.00803791887888548,0.0179468378026803,0.00667563684150863,-0.00332543237803939,-0.00317446011682489,0.008019877053428,-0.0044739754645069,-0.0122552884253931,-0.0936669633319935,-0.000512438173762842,-0.00347190745583668,0.000741286905384941,0.00786540427149219,-0.0065428905813936,-0.0194651320412307,-0.0126094155262013,-0.0630920661082413,-0.0275993779960085,0.0140244318812726,-0.013295418583655,0.0169005611901218,-0.0104672501154182,-0.0349186241740508,0.0182105524056817,0.011786569607538,-0.0104813764773187,0.0130320584749414,0.00919064719547701,-0.0047071089911508,-0.00386377850130362,-0.0194243961875477,-0.00811232870472032,0.021416021669423,0.00523845343716589,0.00029982469533576,-0.0109687461313947,0.00850893783425319,-0.000543347486971262,-0.0204760301445774,-0.000194136339569797,0
"GSM748243",-0.00479976885530315,-0.0174581059032498,-0.00383725323471939,-0.00126777318047271,-0.00659303249237246,0.0239953220967266,0.00526412594142779,-0.0245082993353971,0.00746222914073654,0.00872360852746065,0.00507271028815419,-0.00778833720087552,0.0164092843406855,0.00800921884126503,-0.00273086624002395,-0.00379630285486123,0.00780646657978387,-0.00463433716888789,-0.0112372136454378,-0.0842116906430473,-0.00051434314969695,-0.00331604888196522,0.000815295725983091,0.0163757669716652,-0.00646955740761883,-0.0196015606493945,-0.0126349878806722,-0.0631353211433304,-0.0268252220985603,0.0138159822979676,-0.0178258092483128,0.017796638569681,-0.00955276140389134,-0.0322807883756919,0.0164781617185727,0.0117930725530454,-0.00987732034893981,0.0143401412912444,0.00899927877971713,-0.00455947410572102,-0.00369055856567176,-0.0169106960162335,-0.0119855443271172,0.0192621884596749,0.00552885556785098,0.000273544316360482,-0.0119226475056787,0.00708269430164655,-0.000553223422438172,-0.0199699179685826,-0.000210579363925426,1
"GSM748264",-0.00586248780761234,-0.0356410978884916,-0.00385887940749918,-0.00123679271408412,-0.00935666412807188,0.0258566256170657,0.0049328598929804,-0.0245707437221622,0.00647343840960038,0.00786324175916707,0.00553423420196337,-0.00803438313283176,0.0171479756089233,0.00797286644381508,-0.00335684465300017,-0.00368101045830383,0.00701008802615192,-0.00449544324250349,-0.0112511288239529,-0.0913233015783054,-0.000994313455550346,-0.00399442317588592,0.000730081437952319,0.00825420180538034,-0.00645824184134948,-0.0213591235028439,-0.0129925315441426,-0.0626754286334788,-0.0286943313053455,0.0143660398114051,-0.0190076437914884,0.0140706200011819,-0.00825669090020197,-0.033156464321565,0.0164802107702139,0.0115942148838126,-0.0102073012473679,0.012549171507809,0.00889940420937996,-0.00468683159592146,-0.00399660321942976,-0.0163613008874176,-0.00920577984771151,0.019204492741358,0.00528932441594799,0.000255158039705866,-0.0118179135504599,0.00791788005863174,-0.000535679127685283,-0.0217919328481689,-0.000199931358057714,0
"GSM748271",-0.00376783002745277,-0.0450842323158977,-0.0046992380818045,-0.000740015066139549,-0.00823339620805746,0.0258742934233236,0.00459108360718168,-0.0253323143427171,0.0059626852554038,0.00891866798424532,0.00339455567294109,-0.00794777848815902,0.0176042582596046,0.00621117625511844,-0.003911998809153,-0.00265722173413772,0.00635347995337976,-0.00440362557278679,-0.0122189348574096,-0.0657260516684859,-0.00187362578253481,-0.00271567740209183,0.000615676504763067,0.00785369613708432,-0.00621391947337404,-0.020768313220374,-0.0132507852199352,-0.057010938389093,-0.0312699961543064,0.0115684378607532,-0.0148202059091256,0.0128056261851515,-0.0066664159918979,-0.0377193808939344,0.0179244104601943,0.0117299961544919,-0.0107920332245728,0.0136040482877573,0.00779308861057691,-0.0048581285717864,-0.00302952184459292,-0.0151597541514647,-0.00316945597218782,0.0185305260667491,0.0053413085936522,0.000307496725419676,-0.0107481297753535,0.00961703828978056,-0.000460828210999543,-0.0225233431963613,-0.00022010466304407,0
"GSM748276",-0.00420146220897366,-0.0144687388505513,-0.0036608184074349,-0.000907234719775422,-0.00835310100998187,0.0253709173652638,0.00497313723765319,-0.0236898277586265,0.00765621348909409,0.00864270805596583,0.00435345071878837,-0.00690155121624129,0.0169529298549885,0.00571169707564093,-0.00331787557305003,-0.00226832767530522,0.00563503274690021,-0.00429156040970372,-0.011310588322356,-0.0900375463247389,-0.000524482674315436,-0.00304383866466698,0.000787658605775318,0.0077311900842939,-0.00643623353337345,-0.0175745164405639,-0.0128818304659648,-0.0649885642700342,-0.0274043584432698,0.0136276577021798,-0.0174539663406092,0.0174723662077233,-0.0110696545751964,-0.035330975238042,0.017301036497425,0.0120531499657691,-0.0103733917778754,0.0160794630250447,0.00901316195032152,-0.00462159124631549,-0.00581282310574023,-0.0185130834093874,-0.00890982926579344,0.0309358167488551,0.00531380498708841,0.000322702377301782,-0.0116182919939479,0.00973167396376421,-0.00053564310319742,-0.0210677292033322,-0.000193481224901639,1
"GSM748277",-0.00435663697708604,-0.0154981090069719,-0.00370520939005614,-0.0011521411783215,-0.00853746255505942,0.0274224007330487,0.00538166132230784,-0.0236465223600246,0.00683107572745193,0.00880758271228253,0.00351619066576824,-0.00774578469508162,0.017322408384206,0.00817577309313327,-0.0041593415347079,-0.00343026694080824,0.00712941566737243,-0.00462994913801299,-0.0128326847423629,-0.0873560823443933,-0.000543601484004575,-0.00284254187767368,0.00096946163876921,0.0125329352505594,-0.00669102398069609,-0.0200451865887717,-0.0127629670640228,-0.0700509097503247,-0.0244509318937161,0.0123254420833464,-0.0121259059912718,0.0164762192592793,-0.0088675339264272,-0.0341368664454977,0.0176156728991615,0.0110966727030928,-0.0111094044894391,0.016166225292093,0.00899719026923804,-0.0047256493947394,-0.00363297543955028,-0.017680197907329,-0.0115230393329719,0.0302231345855224,0.00547926489718003,0.000312408301651269,-0.0115359028683333,0.00888551838249601,-0.000484929833524025,-0.0208201104858601,-0.000208643473893528,1
"GSM748278",-0.00552409909514737,-0.0215206537035623,-0.00366192081604956,-0.00108943766629539,-0.00564140846273816,0.0259556225889935,0.00502139853047127,-0.0249283303385441,0.0072665093119326,0.0085814570557637,0.00426622945962654,-0.00880167799022755,0.0170214109348972,0.00714668380644959,-0.00283870856972292,-0.0024117303638446,0.00636182902814171,-0.00454715847381643,-0.0122547743454448,-0.0810847860471696,-0.00106924688417405,-0.00383131077801625,0.000670285371318976,0.0155915780332561,-0.00678234489721472,-0.0197787050266142,-0.012873337974553,-0.0644475322645646,-0.0264945671940142,0.0140162694854979,-0.018659075058645,0.0166595424763879,-0.00875557327009572,-0.0343293100748985,0.0172217009682494,0.0114167801910571,-0.0106593698376022,0.0129945389574467,0.0088392431053041,-0.00472202878955148,-0.00419105816124521,-0.0174477116905186,-0.00807880689508183,0.0203335287864472,0.00547622703247711,0.000296663966838851,-0.0114509644969911,0.00888790421236542,-0.000542028107863653,-0.0202863895052224,-0.000213115172030093,0
"GSM748279",-0.00548476329832174,-0.0170028558141062,-0.00359710570233092,-0.00101087439386968,-0.00846187124330699,0.0284748718349847,0.00469222928018084,-0.0242962022699904,0.0065272346415843,0.00909203877797823,0.0044805747166228,-0.00919097441251786,0.0185947717459597,0.00820860000617176,-0.00294383749313259,-0.0038595707449267,0.0061905686250421,-0.00450422415180143,-0.0130975215561428,-0.0862587433308354,-0.000586016281744789,-0.00307976939944574,0.000630781206535196,0.0130583883625131,-0.00654497932838511,-0.0189999786646022,-0.0127432133706977,-0.0574930644822508,-0.0263475136571532,0.0130647656459702,-0.0168103166403076,0.014086359999217,-0.00975315042430214,-0.0340431010421494,0.0183186185659925,0.0114902245033648,-0.011368843104789,0.0122827035686154,0.00866019954485809,-0.00492731053717141,-0.00439900287934011,-0.0169933528635184,-0.00928880529056052,0.0184601615568506,0.005653096236163,0.000340927114631505,-0.0111108666512379,0.0095940163304883,-0.000514377206398585,-0.0207034497864445,-0.00021326473194729,1
